seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
42,validation,off,200,0.001,128,256,168,1.1106651147206625,0.7974856321839081,1.2262126207351685,0.6732456140350878,pareto_512_512_512_512_256 | s2345,2024-03-21 21:51:07.412183
42,validation,off,200,0.001,128,256,197,1.0071202238400778,0.896875,1.1909565925598145,0.7127192982456141,pareto_2024_256 | s2345,2024-03-21 21:51:56.281464
2024,validation,off,200,0.001,128,256,191,1.0248316208521524,0.8786458333333333,1.1794846057891846,0.7192982456140351,pareto_2024_256 | s2345,2024-03-21 21:51:56.281464
4042,validation,off,200,0.001,128,256,185,1.0153199394543966,0.8890625,1.1775168180465698,0.7036842105263158,pareto_2024_256 | s2345,2024-03-21 21:51:56.281464
8096,validation,off,200,0.001,128,256,190,0.9942393660545349,0.911242816091954,1.1718497276306152,0.7124561403508771,pareto_2024_256 | s2345,2024-03-21 21:51:56.281464
128000,validation,off,200,0.001,128,256,196,0.9993390440940857,0.90625,1.189049243927002,0.7127192982456141,pareto_2024_256 | s2345,2024-03-21 21:51:56.281464
42,validation,off,200,0.001,128,256,194,1.0150386770566304,0.8898886494252873,1.179577350616455,0.7171052631578947,pareto_1024_256 | s2345,2024-03-21 21:52:08.642056
2024,validation,off,200,0.001,128,256,182,1.0146104335784911,0.8880208333333334,1.186994194984436,0.7127192982456141,pareto_1024_256 | s2345,2024-03-21 21:52:08.642056
4042,validation,off,200,0.001,128,256,196,1.0192647337913514,0.886242816091954,1.1506870985031128,0.7121929824561403,pareto_1024_256 | s2345,2024-03-21 21:52:08.642056
8096,validation,off,200,0.001,128,256,195,1.0094687302907308,0.8950969827586206,1.169390082359314,0.7080701754385965,pareto_1024_256 | s2345,2024-03-21 21:52:08.642056
128000,validation,off,200,0.001,128,256,178,1.0205835739771525,0.8833333333333333,1.19314444065094,0.7127192982456141,pareto_1024_256 | s2345,2024-03-21 21:52:08.642056
42,validation,off,200,0.001,128,256,185,1.0720455527305603,0.8323814655172413,1.2007672786712646,0.6995614035087719,pareto_2024_2024_256 | s2345,2024-03-21 21:52:21.095708
2024,validation,off,200,0.001,128,256,185,1.0768850286801657,0.8292564655172414,1.1870810985565186,0.7192982456140351,pareto_2024_2024_256 | s2345,2024-03-21 21:52:21.095708
4042,validation,off,200,0.001,128,256,198,1.073335631688436,0.8313397988505747,1.2085226774215698,0.6929824561403509,pareto_2024_2024_256 | s2345,2024-03-21 21:52:21.095708
8096,validation,off,200,0.001,128,256,194,1.0703972975413005,0.8349856321839081,1.1985256671905518,0.7039473684210527,pareto_2024_2024_256 | s2345,2024-03-21 21:52:21.095708
128000,validation,off,200,0.001,128,256,194,1.0755680322647094,0.8297772988505747,1.221516489982605,0.6754385964912281,pareto_2024_2024_256 | s2345,2024-03-21 21:52:21.095708
42,validation,off,200,0.001,128,256,197,1.103775111834208,0.800915948275862,1.223536729812622,0.6798245614035088,pareto_1024_1024_1024_256 | s2345,2024-03-21 21:52:33.406306
2024,validation,off,200,0.001,128,256,185,1.0741609454154968,0.833117816091954,1.1958208084106445,0.706140350877193,pareto_1024_1024_1024_256 | s2345,2024-03-21 21:52:33.406306
4042,validation,off,200,0.001,128,256,195,1.1063337683677674,0.7980064655172414,1.2320080995559692,0.668859649122807,pareto_1024_1024_1024_256 | s2345,2024-03-21 21:52:33.406306
8096,validation,off,200,0.001,128,256,176,1.1018147071202595,0.8034303160919539,1.2329972982406616,0.6666666666666666,pareto_1024_1024_1024_256 | s2345,2024-03-21 21:52:33.406306
128000,validation,off,200,0.001,128,256,186,1.0823232452074687,0.8230064655172414,1.2126528024673462,0.6864035087719298,pareto_1024_1024_1024_256 | s2345,2024-03-21 21:52:33.406306
42,validation,off,200,0.001,128,256,177,1.114367095629374,0.7920617816091954,1.2485047578811646,0.6491228070175439,pareto_512_512_512_512_512_256 | s2345,2024-03-21 21:52:45.729722
2024,validation,off,200,0.001,128,256,178,1.1124771356582641,0.7933189655172413,1.2402842044830322,0.6644736842105263,pareto_512_512_512_512_512_256 | s2345,2024-03-21 21:52:45.729722
4042,validation,off,200,0.001,128,256,196,1.1153648853302003,0.7913254310344828,1.2204498052597046,0.6776315789473685,pareto_512_512_512_512_512_256 | s2345,2024-03-21 21:52:45.729722
8096,validation,off,200,0.001,128,256,179,1.1092913071314494,0.797790948275862,1.2178839445114136,0.6885964912280702,pareto_512_512_512_512_512_256 | s2345,2024-03-21 21:52:45.729722
128000,validation,off,200,0.001,128,256,199,1.106463328997294,0.8003951149425287,1.2241785526275635,0.6776315789473685,pareto_512_512_512_512_512_256 | s2345,2024-03-21 21:52:45.729722
