seed,info,fold,epochs,learning_rate,batch_size,hidden_size,best_fold_epoch,best_fold_train_loss,best_fold_train_acc,best_test_loss,best_test_acc,tensor_label,export_time
8096,validation,off,200,0.001,128,256,197,1.7522456645965576,0.7159090909090909,1.8195340633392334,0.6445725264169068,p_ming | s2345,2024-03-08 13:09:08.242580
128000,validation,off,200,0.001,128,256,193,1.7349472912875088,0.7346117424242424,1.7715930938720703,0.6926032660902978,p_ming | s2345,2024-03-08 13:09:08.242580
42,validation,off,200,0.001,128,256,196,1.5910887176340276,0.8697916666666666,1.6898772716522217,0.7713736791546589,pareto | s2345,2024-03-08 13:09:35.070373
2024,validation,off,200,0.001,128,256,185,1.5948331753412883,0.8664772727272727,1.7031869888305664,0.7579250720461095,pareto | s2345,2024-03-08 13:09:35.070373
4042,validation,off,200,0.001,128,256,164,1.5967418172142722,0.8643465909090909,1.6887882947921753,0.7713736791546589,pareto | s2345,2024-03-08 13:09:35.070373
8096,validation,off,200,0.001,128,256,199,1.591378143339446,0.8702651515151515,1.69346284866333,0.7684918347742555,pareto | s2345,2024-03-08 13:09:35.070373
128000,validation,off,200,0.001,128,256,199,1.593225522474809,0.8678977272727273,1.6783210039138794,0.7790585975024016,pareto | s2345,2024-03-08 13:09:35.070373
42,validation,off,200,0.001,128,256,194,1.585469440980391,0.8754734848484849,1.6903234720230103,0.7704130643611912,p_recon | s2345,2024-03-08 13:10:01.914826
2024,validation,off,200,0.001,128,256,196,1.5950430017529111,0.8664772727272727,1.6931366920471191,0.7694524495677233,p_recon | s2345,2024-03-08 13:10:01.914826
4042,validation,off,200,0.001,128,256,194,1.5887489427219739,0.8723958333333334,1.66805100440979,0.7944284341978867,p_recon | s2345,2024-03-08 13:10:01.914826
8096,validation,off,200,0.001,128,256,178,1.584030877460133,0.8773674242424242,1.6827985048294067,0.7809798270893372,p_recon | s2345,2024-03-08 13:10:01.914826
128000,validation,off,200,0.001,128,256,176,1.5831682393045137,0.8780776515151515,1.684627890586853,0.7780979827089337,p_recon | s2345,2024-03-08 13:10:01.914826
